,number_of_atoms,charge,multiplicity,dipole,molar_mass,molar_volume,electronic_spatial_extent,E_scf,zero_point_correction,E_thermal_correction,H_thermal_correction,G_thermal_correction,E_zpe,E,H,G,stoichiometry,converged,homo_energy,lumo_energy,electronegativity,hardness,ES_root_dipole,ES_root_molar_volume,ES_root_electronic_spatial_extent,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,VBur_0,VBur_1,VBur_2,VBur_3,VBur_4,VBur_5,VBur_6,VBur_7,Mulliken_charge_0,Mulliken_charge_1,Mulliken_charge_2,Mulliken_charge_3,Mulliken_charge_4,Mulliken_charge_5,Mulliken_charge_6,Mulliken_charge_7,APT_charge_0,APT_charge_1,APT_charge_2,APT_charge_3,APT_charge_4,APT_charge_5,APT_charge_6,APT_charge_7,NPA_charge_0,NPA_charge_1,NPA_charge_2,NPA_charge_3,NPA_charge_4,NPA_charge_5,NPA_charge_6,NPA_charge_7,NPA_core_0,NPA_core_1,NPA_core_2,NPA_core_3,NPA_core_4,NPA_core_5,NPA_core_6,NPA_core_7,NPA_valence_0,NPA_valence_1,NPA_valence_2,NPA_valence_3,NPA_valence_4,NPA_valence_5,NPA_valence_6,NPA_valence_7,NPA_Rydberg_0,NPA_Rydberg_1,NPA_Rydberg_2,NPA_Rydberg_3,NPA_Rydberg_4,NPA_Rydberg_5,NPA_Rydberg_6,NPA_Rydberg_7,NPA_total_0,NPA_total_1,NPA_total_2,NPA_total_3,NPA_total_4,NPA_total_5,NPA_total_6,NPA_total_7,NMR_shift_0,NMR_shift_1,NMR_shift_2,NMR_shift_3,NMR_shift_4,NMR_shift_5,NMR_shift_6,NMR_shift_7,NMR_anisotropy_0,NMR_anisotropy_1,NMR_anisotropy_2,NMR_anisotropy_3,NMR_anisotropy_4,NMR_anisotropy_5,NMR_anisotropy_6,NMR_anisotropy_7,ES_root_Mulliken_charge_0,ES_root_Mulliken_charge_1,ES_root_Mulliken_charge_2,ES_root_Mulliken_charge_3,ES_root_Mulliken_charge_4,ES_root_Mulliken_charge_5,ES_root_Mulliken_charge_6,ES_root_Mulliken_charge_7,ES_root_NPA_charge_0,ES_root_NPA_charge_1,ES_root_NPA_charge_2,ES_root_NPA_charge_3,ES_root_NPA_charge_4,ES_root_NPA_charge_5,ES_root_NPA_charge_6,ES_root_NPA_charge_7,ES_root_NPA_core_0,ES_root_NPA_core_1,ES_root_NPA_core_2,ES_root_NPA_core_3,ES_root_NPA_core_4,ES_root_NPA_core_5,ES_root_NPA_core_6,ES_root_NPA_core_7,ES_root_NPA_valence_0,ES_root_NPA_valence_1,ES_root_NPA_valence_2,ES_root_NPA_valence_3,ES_root_NPA_valence_4,ES_root_NPA_valence_5,ES_root_NPA_valence_6,ES_root_NPA_valence_7,ES_root_NPA_Rydberg_0,ES_root_NPA_Rydberg_1,ES_root_NPA_Rydberg_2,ES_root_NPA_Rydberg_3,ES_root_NPA_Rydberg_4,ES_root_NPA_Rydberg_5,ES_root_NPA_Rydberg_6,ES_root_NPA_Rydberg_7,ES_root_NPA_total_0,ES_root_NPA_total_1,ES_root_NPA_total_2,ES_root_NPA_total_3,ES_root_NPA_total_4,ES_root_NPA_total_5,ES_root_NPA_total_6,ES_root_NPA_total_7,ES_transition_0,ES_transition_1,ES_transition_2,ES_transition_3,ES_transition_4,ES_transition_5,ES_transition_6,ES_transition_7,ES_transition_8,ES_transition_9,ES_osc_strength_0,ES_osc_strength_1,ES_osc_strength_2,ES_osc_strength_3,ES_osc_strength_4,ES_osc_strength_5,ES_osc_strength_6,ES_osc_strength_7,ES_osc_strength_8,ES_osc_strength_9,ES_<S**2>_0,ES_<S**2>_1,ES_<S**2>_2,ES_<S**2>_3,ES_<S**2>_4,ES_<S**2>_5,ES_<S**2>_6,ES_<S**2>_7,ES_<S**2>_8,ES_<S**2>_9,at_0,at_1,at_2,at_3,at_4,at_5,at_6,at_7
[O-]/C(=C\C(=O)C)/C,14,,1,0.8212,99.1091,810.465,909.5819,-345.214010279,0.10957,0.117603,0.118547,0.076519,-345.115456,-345.107423,-345.106479,-345.148507,C5H7O2,1.0,-0.00465,0.18195,-0.08865,0.0933,1.2045,1071.463,906.586,1.253271,1.182989,0.026893,-1.335283,-2.307291,-1.633793,2.538844,0.159563,1.338111,0.082584,-0.730536,-0.300988,-1.090376,1.205334,-0.663381,-1.811348,0.001111,0.000959,0.002048,-0.000285,-0.000178,-0.001989,-0.00155,0.002953,0.4293580868470736,0.5613593455003146,0.5471994965387036,0.5365009439899308,0.35612020138451855,0.434392699811202,0.39498112020138454,0.4029263687853996,-0.634199,0.418875,-0.325285,0.426401,-0.613598,-0.492365,-0.504886,0.034550,-0.900803,0.977593,-0.765133,1.015438,-0.979023,-0.014183,0.023743,-0.043776,-0.72266,0.45358,-0.55605,0.49212,-0.69513,-0.74115,-0.72927,0.19776,1.99981,1.99917,1.99896,1.99922,1.99982,1.99938,1.99940,0.00000,6.70728,3.51099,4.54350,3.47247,6.68022,4.73452,4.72162,0.80007,0.01557,0.03625,0.01360,0.03619,0.01509,0.00725,0.00824,0.00217,8.72266,5.54642,6.55605,5.50788,8.69513,6.74115,6.72927,0.80224,-50.4177,21.7899,95.6098,15.1312,-110.3316,158.0706,160.3163,28.0747,651.6035,131.0431,61.6561,148.1377,616.7858,35.8899,40.7564,7.3317,-0.581150,0.345060,-0.244687,0.326183,-0.533418,-0.124833,-0.187156,,-0.60510,0.28463,-0.48592,0.27673,-0.52232,-0.71351,-0.68870,0.19735,1.99982,1.99915,1.99900,1.99920,1.99983,1.99936,1.99937,0.00000,6.59471,3.67820,4.47402,3.68538,6.51182,4.70662,4.68122,0.80070,0.01057,0.03802,0.01290,0.03868,0.01068,0.00752,0.00811,0.00195,8.60510,5.71537,6.48592,5.72327,8.52232,6.71351,6.68870,0.80265,290.01,267.5,240.62,196.61,177.54,176.04,173.85,172.37,170.13,165.92,0.0004,0.0,0.3903,0.0007,0.0268,0.0014,0.0219,0.0001,0.0008,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,C,C,C,O,C,C,H
c1ccc(cc1)CP(Cc1ccccc1)Cc1ccccc1,43,0,1,1.1485,304.3707,2782.305,8209.2489,-1154.22991069,0.358893,0.378663,0.379607,0.306139,-1153.884026,-1153.864256,-1153.863312,-1153.93678,C21H21P,1.0,-0.22263,-0.00766,0.115145,0.107485,3.8228,2844.134,8604.6064,-0.494268,-0.494268,-2.026497,-2.026497,0.76904,0.76904,-0.31153,-0.31153,-0.911175,-0.911175,-1.76763,-1.76763,-2.176207,-2.176207,0.473842,0.473842,0.349129,0.349129,-0.364396,-0.364396,-0.267232,-0.267232,-0.926744,-0.926744,0.6821113908118314,0.6821113908118314,0.6059628697293895,0.6059628697293895,0.6062775330396476,0.6062775330396476,0.6336532410320956,0.6336532410320956,0.465773,0.465773,-0.549587,-0.549587,-0.549322,-0.549322,-0.560805,-0.560805,0.497378,0.497378,-0.122192,-0.122192,-0.098926,-0.098926,-0.098490,-0.098490,0.87728,0.87728,-0.77105,-0.77105,-0.77019,-0.77019,-0.77475,-0.77475,9.99871,9.99871,1.99930,1.99930,1.99930,1.99930,1.99929,1.99929,4.08707,4.08707,4.75813,4.75813,4.75746,4.75746,4.76134,4.76134,0.03694,0.03694,0.01362,0.01362,0.01342,0.01342,0.01412,0.01412,14.12272,14.12272,6.77105,6.77105,6.77019,6.77019,6.77475,6.77475,354.8545,354.8545,149.0636,149.0636,145.9857,145.9857,152.4178,152.4178,70.366,70.366,31.0386,31.0386,24.9771,24.9771,29.4924,29.4924,0.680187,0.680187,-0.203859,-0.203859,-0.189876,-0.189876,-0.145501,-0.145501,1.26783,1.26783,-0.76496,-0.76496,-0.77117,-0.77117,-0.77032,-0.77032,9.99781,9.99781,1.99926,1.99926,1.99926,1.99926,1.99923,1.99923,3.70147,3.70147,4.75246,4.75246,4.75883,4.75883,4.75730,4.75730,0.03289,0.03289,0.01324,0.01324,0.01309,0.01309,0.01379,0.01379,13.73217,13.73217,6.76496,6.76496,6.77117,6.77117,6.77032,6.77032,241.06,235.98,234.4,234.01,232.74,229.79,226.21,223.66,221.93,220.69,0.0028,0.0142,0.0088,0.0051,0.018,0.0144,0.0017,0.0037,0.0303,0.0581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
c1ccc(cc1)P(c1ccccc1)CCP(c1ccccc1)c1ccccc1,52,0,1,2.5749,398.4231,3430.802,13702.0846,-1687.91827042,0.423677,0.449092,0.450037,0.361917,-1687.499228,-1687.473812,-1687.472868,-1687.560987,C26H24P2,1.0,-0.21538,-0.02045,0.11791499999999999,0.097465,5.4381,4157.325,13664.3778,-2.076377,2.091694,-3.52237,-0.672058,-2.060278,0.708418,3.608072,2.00027,0.648469,-1.160894,-0.469651,-0.555666,1.741069,0.090568,-0.106382,-1.411768,-1.383396,-1.003111,-1.051386,-1.050575,0.11558,-1.237065,-1.156077,0.836585,0.6667715544367526,0.6660635619886721,0.6863593455003146,0.6419131529263687,0.7174323473882945,0.6556010069225928,0.7004405286343612,0.7215229704216488,0.350982,0.367273,-0.082594,-0.472394,-0.083016,-0.470034,-0.085019,-0.088789,0.622779,0.590695,-0.166460,-0.113291,-0.164135,-0.117284,-0.113349,-0.191885,0.88018,0.88885,-0.35347,-0.76805,-0.36244,-0.77190,-0.35818,-0.36100,9.99854,9.99853,1.99893,1.99935,1.99895,1.99935,1.99895,1.99893,4.07946,4.07126,4.33089,4.75317,4.34086,4.75862,4.33757,4.33776,0.04182,0.04135,0.02366,0.01553,0.02262,0.01393,0.02166,0.02430,14.11982,14.11115,6.35347,6.76805,6.36244,6.77190,6.35818,6.36100,373.229,372.8433,54.1621,161.2087,58.6294,160.6818,54.0642,53.0149,35.2943,44.5942,181.9834,37.4227,180.8813,15.1406,180.6008,184.5004,0.342920,0.506118,-0.084313,-0.105004,-0.088662,-0.090445,-0.070181,-0.148041,0.87807,1.25983,-0.35693,-0.77585,-0.37055,-0.79706,-0.36656,-0.53385,9.99853,9.99756,1.99893,1.99935,1.99895,1.99931,1.99892,1.99883,4.08067,3.69462,4.33429,4.76019,4.34912,4.78208,4.34480,4.50991,0.04273,0.04799,0.02371,0.01631,0.02248,0.01568,0.02283,0.02512,14.12193,13.74017,6.35693,6.77585,6.37055,6.79706,6.36656,6.53385,272.58,268.8,256.08,253.69,250.52,248.95,247.9,247.15,241.64,240.6,0.0292,0.1169,0.0623,0.0084,0.001,0.0344,0.0159,0.0723,0.0418,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
c1ccc(nc1)c1ccccn1,20,0,1,0.1025,156.1866,1176.406,2212.1872,-495.385585064,0.158463,0.167053,0.167998,0.124001,-495.229164,-495.220573,-495.219629,-495.263626,C10H8N2,1.0,-0.23351,-0.04866,0.141085,0.092425,0.0,1192.975,2193.4477,-3.487599,-2.845218,-1.454474,-0.745053,-1.360732,-2.695639,0.745053,1.454474,0.062128,-1.176169,-1.215188,-0.004921,1.191391,1.21165,0.004921,1.215188,0.000185,-4.1e-05,-0.000231,-0.00029,5.5e-05,0.000274,-0.00029,-0.000231,0.4825361862806797,0.48505349276274384,0.540591567023285,0.6308999370673379,0.5376809314033983,0.47230962869729387,0.6308999370673379,0.540591567023285,-0.142982,-0.102966,-0.151389,0.258694,-0.492763,0.043029,0.258694,-0.151389,-0.118017,0.149918,-0.195898,0.283293,-0.412662,0.177953,0.283293,-0.195898,-0.27362,-0.20006,-0.23760,0.17864,-0.46301,0.02668,0.17864,-0.23760,1.99908,1.99910,1.99903,1.99906,1.99941,1.99921,1.99906,1.99903,4.26195,4.18713,4.22595,3.79934,5.44306,3.95191,3.79934,4.22595,0.01259,0.01383,0.01262,0.02296,0.02054,0.02219,0.02296,0.01262,6.27362,6.20006,6.23760,5.82136,7.46301,5.97332,5.82136,6.23760,73.1126,60.7181,74.1604,39.7669,-48.1412,47.441,39.7669,74.1604,158.6042,180.673,170.1696,158.6032,515.656,151.381,158.6032,170.1696,-0.047948,0.034711,0.015679,0.256004,-0.473192,0.214745,0.256004,0.015679,-0.35216,-0.20295,-0.24309,0.10072,-0.31417,0.02728,0.10072,-0.24309,1.99908,1.99910,1.99902,1.99901,1.99914,1.99917,1.99901,1.99902,4.33805,4.18935,4.23093,3.87643,5.30031,3.95230,3.87643,4.23093,0.01503,0.01451,0.01314,0.02383,0.01472,0.02126,0.02383,0.01314,6.35216,6.20295,6.24309,5.89928,7.31417,5.97272,5.89928,6.24309,290.4,265.4,264.78,252.02,249.99,239.34,228.58,219.76,215.5,207.47,0.0019,0.0002,0.4517,0.0,0.0,0.0048,0.0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,N,C,C,C
c1ccc2c(n1)c1ncccc1cc2,22,0,1,3.3785,180.2086,1636.145,2490.9894,-571.601037733,0.170953,0.180109,0.181053,0.136291,-571.439428,-571.430272,-571.429328,-571.47409,C12H8N2,1.0,-0.22963,-0.05181,0.14072,0.08891,1.2774,1618.165,2502.2063,2.703674,3.482291,2.829198,1.417115,0.72949,1.380917,-0.72949,-1.380917,-1.548819,-0.372991,0.841367,0.870783,-0.377822,-1.563411,-0.377821,-1.563412,0.000179,-5.7e-05,-0.000179,-9e-05,3.4e-05,0.00023,-1.8e-05,-0.000215,0.4699496538703587,0.48269351793580867,0.5207677784770296,0.6469477658904972,0.6491504090623034,0.5190371302706105,0.6491504090623034,0.5190371302706105,0.041177,-0.146772,-0.159358,0.161295,0.210419,-0.471443,0.210417,-0.471442,0.213275,-0.097697,0.106734,-0.071728,0.189912,-0.379185,0.189911,-0.379185,0.03531,-0.27209,-0.17963,-0.09263,0.18919,-0.41482,0.18919,-0.41482,1.99922,1.99908,1.99905,1.99900,1.99900,1.99941,1.99900,1.99941,3.94308,4.26009,4.16737,4.08005,3.78983,5.39396,3.78983,5.39396,0.02239,0.01292,0.01321,0.01358,0.02199,0.02144,0.02199,0.02144,5.96469,6.27209,6.17963,6.09263,5.81081,7.41482,5.81081,7.41482,46.5739,74.2202,61.4908,67.0668,47.5483,-63.506,47.5481,-63.5061,152.5049,156.3474,161.5827,189.9478,166.9364,548.1929,166.9364,548.1928,0.219114,-0.043595,-0.041022,0.176033,0.227698,-0.482766,0.227679,-0.482765,0.03060,-0.33900,-0.20870,-0.08059,0.13170,-0.29710,0.13168,-0.29712,1.99919,1.99907,1.99905,1.99899,1.99900,1.99911,1.99900,1.99911,3.94895,4.32487,4.19493,4.06779,3.84703,5.28149,3.84705,5.28151,0.02126,0.01507,0.01472,0.01380,0.02228,0.01650,0.02228,0.01650,5.96940,6.33900,6.20870,6.08059,5.86830,7.29710,5.86832,7.29712,306.2,304.72,301.05,285.81,276.43,274.61,256.74,242.62,230.86,221.99,0.0,0.0018,0.0003,0.0494,0.0,0.0024,0.0772,0.6764,0.0,0.0922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,N,C,N
C1CCCCC(C1)P(C1CCCCCC1)CCP(C1CCCCCC1)C1CCCCCC1,88,0,1,2.2238,478.7199,5629.79,21263.3985,-1859.60542453,0.821721,0.85684,0.857784,0.751793,-1858.808015,-1858.772895,-1858.771951,-1858.877943,C30H56P2,1.0,-0.20788,0.04405,0.081915,0.125965,1.6935,4102.328,22661.843,2.188726,-2.279878,2.676259,0.569755,3.429309,-0.682995,-2.730782,-3.48058,-0.402923,-0.809436,1.416849,-0.467864,-1.313361,-0.257233,0.662315,-0.618557,-0.686509,0.257888,-0.371732,0.29103,0.450426,-0.5812,1.377358,-1.205071,0.7217589679043424,0.7212083071113908,0.7492920075519195,0.6791220893643801,0.7684078036500944,0.6777847702957835,0.7846129641283827,0.7550346129641284,0.390326,0.395110,-0.254689,-0.480615,-0.263799,-0.475683,-0.272738,-0.261016,0.389350,0.409360,-0.028577,-0.091328,-0.083808,-0.092974,-0.107712,-0.067170,0.84338,0.85450,-0.53243,-0.76610,-0.54549,-0.76691,-0.55778,-0.54156,9.99871,9.99872,1.99926,1.99934,1.99925,1.99935,1.99924,1.99926,4.12264,4.10959,4.51609,4.75262,4.52982,4.75220,4.54133,4.52620,0.03526,0.03718,0.01708,0.01414,0.01642,0.01536,0.01721,0.01610,14.15662,14.14550,6.53243,6.76610,6.54549,6.76691,6.55778,6.54156,349.0237,345.5667,142.0929,161.1924,149.6118,163.9971,155.7542,151.7072,78.9222,46.6965,22.1027,25.9698,23.1296,34.2674,12.1328,20.47,0.327977,0.372567,-0.099449,-0.142433,-0.111184,-0.123365,-0.105531,-0.106990,0.90662,0.99040,-0.52753,-0.82157,-0.56099,-0.80728,-0.55220,-0.57230,9.99818,9.99806,1.99923,1.99931,1.99923,1.99931,1.99921,1.99923,4.03288,3.94354,4.50971,4.79907,4.54295,4.78616,4.53473,4.55360,0.06232,0.06800,0.01858,0.02319,0.01881,0.02181,0.01825,0.01947,14.09338,14.00960,6.52753,6.82157,6.56099,6.80728,6.55220,6.57230,202.91,200.72,198.89,195.72,191.29,189.71,184.7,183.81,181.96,176.94,0.242,0.0232,0.1038,0.0664,0.0683,0.003,0.0016,0.0292,0.0203,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
c1ccc(cc1)P(c1ccccc1)c1ccccc1.CC(N1C=CN(C1)C(C)(C)C)(C)C,69,0,1,1.8179,444.5985,4222.491,19164.2426,-1578.16551735,0.593925,0.627514,0.628458,0.519905,-1577.592224,-1577.558634,-1577.55769,-1577.666243,C29H37N2P,1.0,-0.14528,-0.01998,0.08263,0.06265,32.6397,4263.888,23859.7521,3.65498,3.65498,3.849089,3.849089,2.114489,2.114489,4.986638,4.986638,-0.640298,-0.640298,1.190891,1.190891,-0.764247,-0.764247,-1.048812,-1.048812,0.981909,0.981909,1.198008,1.198008,-0.042671,-0.042671,-0.241658,-0.241658,0.6740874764002517,0.6740874764002517,0.7111390811831341,0.7111390811831341,0.7101164254247955,0.7101164254247955,0.7109817495280051,0.7109817495280051,0.333741,0.333741,-0.094447,-0.094447,-0.093997,-0.093997,-0.094799,-0.094799,0.682932,0.682932,-0.159383,-0.159383,-0.150642,-0.150642,-0.160636,-0.160636,0.90075,0.90075,-0.36220,-0.36220,-0.36127,-0.36127,-0.36227,-0.36227,9.99843,9.99843,1.99893,1.99893,1.99894,1.99894,1.99893,1.99893,4.05890,4.05890,4.34003,4.34003,4.33910,4.33910,4.34011,4.34011,0.04193,0.04193,0.02323,0.02323,0.02324,0.02324,0.02323,0.02323,14.09925,14.09925,6.36220,6.36220,6.36127,6.36127,6.36227,6.36227,361.4472,361.4472,56.2748,56.2748,55.7028,55.7028,56.3215,56.3215,39.1743,39.1743,179.7406,179.7406,179.7662,179.7662,179.083,179.083,0.213436,0.213436,-0.071074,-0.071074,-0.128796,-0.128796,-0.082202,-0.082202,0.83775,0.83775,-0.36056,-0.36056,-0.47783,-0.47783,-0.37477,-0.37477,9.99844,9.99844,1.99895,1.99895,1.99893,1.99893,1.99895,1.99895,4.11292,4.11292,4.33680,4.33680,4.45208,4.45208,4.34900,4.34900,0.05090,0.05090,0.02480,0.02480,0.02683,0.02683,0.02682,0.02682,14.16225,14.16225,6.36056,6.36056,6.47783,6.47783,6.37477,6.37477,408.64,395.33,370.02,339.13,336.52,328.13,275.3,274.89,260.77,246.01,0.0003,0.0001,0.0006,0.0003,0.0003,0.0,0.1369,0.1349,0.0018,0.1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(C(c1ccccc1)Nc1ccccc1n1nc(cc1c1ccccc1)c1ccccc1)C1CCCCC1,88,0,1,1.158,597.7815,4644.388,28247.3102,-2056.32882253,0.754935,0.793826,0.79477,0.678942,-2055.621769,-2055.582878,-2055.581934,-2055.697762,C40H44N3P,1.0,-0.19057,-0.03212,0.111345,0.07922499999999999,10.6853,5624.87,27017.0258,-2.239385,-2.239385,-1.33135,-1.33135,-1.988667,-1.988667,-4.036777,-4.036777,0.219318,0.219318,-1.3532,-1.3532,1.372475,1.372475,-0.367802,-0.367802,-0.554326,-0.554326,0.057738,0.057738,0.935977,0.935977,-0.612797,-0.612797,0.7392227816236627,0.7392227816236627,0.7938955317809944,0.7938955317809944,0.7864222781623663,0.7864222781623663,0.7779263687853997,0.7779263687853997,0.400708,0.400708,-0.239756,-0.239756,-0.300312,-0.300312,-0.294835,-0.294835,0.396768,0.396768,0.312741,0.312741,-0.058136,-0.058136,-0.065938,-0.065938,0.85924,0.85924,-0.33976,-0.33976,-0.56396,-0.56396,-0.56463,-0.56463,9.99869,9.99869,1.99917,1.99917,1.99921,1.99921,1.99921,1.99921,4.10511,4.10511,4.31754,4.31754,4.54736,4.54736,4.54829,4.54829,0.03696,0.03696,0.02304,0.02304,0.01739,0.01739,0.01713,0.01713,14.14076,14.14076,6.33976,6.33976,6.56396,6.56396,6.56463,6.56463,333.0841,333.0841,134.2727,134.2727,149.3799,149.3799,150.8132,150.8132,54.8218,54.8218,32.1258,32.1258,17.5077,17.5077,20.7973,20.7973,0.430559,0.430559,-0.089041,-0.089041,-0.119754,-0.119754,-0.136387,-0.136387,0.87898,0.87898,-0.36045,-0.36045,-0.57033,-0.57033,-0.56459,-0.56459,9.99868,9.99868,1.99916,1.99916,1.99921,1.99921,1.99920,1.99920,4.08539,4.08539,4.33817,4.33817,4.55411,4.55411,4.54842,4.54842,0.03695,0.03695,0.02312,0.02312,0.01701,0.01701,0.01696,0.01696,14.12102,14.12102,6.36045,6.36045,6.57033,6.57033,6.56459,6.56459,338.02,293.45,281.59,280.99,276.48,274.24,272.88,266.8,258.22,257.22,0.0729,0.0398,0.0013,0.0439,0.0717,0.0094,0.0016,0.0399,0.0315,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(C1CCCCC1)C1CCCCC1.CC(c1cccc(c1N1C=CN(C1)c1c(cccc1C(C)C)C(C)C)C(C)C)C,119,0,1,1.6516,671.0431,7238.962,44843.5386,-2208.35904646,1.081256,1.134163,1.135107,0.986603,-2207.314917,-2207.262011,-2207.261066,-2207.40957,C45H71N2P,1.0,-0.15413,-0.00601,0.08006999999999999,0.07406,3.4096,5888.409,39003.8299,5.176451,5.176451,4.764178,4.764178,5.416412,5.416412,3.5282,3.5282,-0.418762,-0.418762,-1.806027,-1.806027,0.977225,0.977225,0.020311,0.020311,0.716268,0.716268,-0.524493,-0.524493,-0.56639,-0.56639,1.567556,1.567556,0.7489773442416614,0.7489773442416614,0.7772970421648836,0.7772970421648836,0.7564505978602895,0.7564505978602895,0.7666771554436753,0.7666771554436753,0.400687,0.400687,-0.293072,-0.293072,-0.269848,-0.269848,-0.271120,-0.271120,0.354002,0.354002,-0.051177,-0.051177,-0.039944,-0.039944,-0.063905,-0.063905,0.84622,0.84622,-0.55356,-0.55356,-0.54360,-0.54360,-0.55266,-0.55266,9.99870,9.99870,1.99923,1.99923,1.99926,1.99926,1.99924,1.99924,4.11992,4.11992,4.53711,4.53711,4.52818,4.52818,4.53714,4.53714,0.03517,0.03517,0.01722,0.01722,0.01616,0.01616,0.01628,0.01628,14.15378,14.15378,6.55356,6.55356,6.54360,6.54360,6.55266,6.55266,350.5086,350.5086,152.2678,152.2678,157.1938,157.1938,150.7814,150.7814,56.0445,56.0445,16.1484,16.1484,16.5344,16.5344,20.9066,20.9066,0.402162,0.402162,-0.145160,-0.145160,-0.126050,-0.126050,-0.130914,-0.130914,0.84704,0.84704,-0.55398,-0.55398,-0.54337,-0.54337,-0.55353,-0.55353,9.99870,9.99870,1.99923,1.99923,1.99926,1.99926,1.99924,1.99924,4.11912,4.11912,4.53752,4.53752,4.52799,4.52799,4.53793,4.53793,0.03514,0.03514,0.01723,0.01723,0.01613,0.01613,0.01636,0.01636,14.15296,14.15296,6.55398,6.55398,6.54337,6.54337,6.55353,6.55353,385.59,356.89,353.77,348.06,262.51,250.5,243.23,238.82,237.13,235.9,0.0212,0.0015,0.0175,0.0004,0.0261,0.1877,0.0006,0.0019,0.0061,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(c1cccc2c1Oc1c(C2)cccc1P(C1CCCCC1)C1CCCCC1)C1CCCCC1,92,0,1,2.3247,574.7647,4625.272,25531.4233,-2199.19060319,0.821563,0.859877,0.860821,0.748771,-2198.399833,-2198.361519,-2198.360575,-2198.472625,C37H52OP2,1.0,-0.19995,-0.02079,0.11037,0.08957999999999999,5.8496,5441.497,22778.2606,-2.098658,2.273067,-2.158784,-2.021236,-3.87712,2.387878,3.91427,2.728266,0.224244,0.815519,-1.44312,-0.251257,0.836416,-0.622454,0.52073,2.277538,0.311537,-0.208897,-0.525381,2.149311,0.111831,-1.399096,0.706318,-1.345796,0.7482693517935809,0.7747797356828194,0.7627438640654499,0.7577092511013216,0.7760383889238515,0.7742290748898678,0.7616425424795469,0.7589679043423537,0.473410,0.447556,-0.162648,-0.289328,-0.292532,-0.168096,-0.276919,-0.281255,0.537969,0.537486,-0.247397,-0.066345,-0.103447,-0.279603,-0.062266,-0.064511,0.89764,0.87406,-0.37954,-0.54339,-0.55467,-0.38102,-0.53981,-0.54605,9.99861,9.99860,1.99888,1.99922,1.99924,1.99889,1.99923,1.99926,4.06526,4.09096,4.35686,4.52674,4.53954,4.35850,4.52331,4.53069,0.03849,0.03637,0.02379,0.01743,0.01589,0.02363,0.01727,0.01610,14.10236,14.12594,6.37954,6.54339,6.55467,6.38102,6.53981,6.54605,369.1515,370.0148,69.2732,150.5847,155.5088,65.0027,142.0922,153.5141,37.5014,37.017,150.2198,17.3131,10.865,153.826,29.1475,18.0681,0.565030,0.500927,-0.203762,-0.148470,-0.131937,-0.210320,-0.117558,-0.123265,1.13321,1.07434,-0.47284,-0.55276,-0.55888,-0.49470,-0.54669,-0.55401,9.99801,9.99799,1.99882,1.99920,1.99921,1.99884,1.99921,1.99924,3.82832,3.88741,4.45058,4.53631,4.54415,4.47260,4.52981,4.53805,0.04045,0.04027,0.02344,0.01725,0.01552,0.02326,0.01767,0.01672,13.86679,13.92566,6.47284,6.55276,6.55888,6.49470,6.54669,6.55401,294.82,285.22,280.62,269.73,269.01,259.35,259.11,253.93,249.93,229.5,0.0301,0.0449,0.0142,0.002,0.0294,0.1153,0.0315,0.0524,0.0003,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
